customer_id,age,gender,state,tenure_months,current_plan,contract_type,payment_method,data_usage_gb,minutes_used,sms_count,login_frequency,app_usage_score,support_calls_3mo,monthly_charges,late_payments_12mo,payment_issues,received_offer,upgraded,p_upgrade_no_offer,p_upgrade_with_offer,treatment_effect,ev_no_offer,ev_with_offer,optimal_action
CUST_00646,37,F,PA,22,Basic,One Year,Bank Transfer,13.351243624084567,278,90,11,43.335694202961534,0,33.91819056178416,0,0,0,1,0.5153113238891629,0.6904245598064706,0.17511323591730765,247.34943546679818,281.4037887071059,1
CUST_00647,18,M,MI,40,Basic,One Year,Credit Card,21.04686145396495,444,109,4,34.165921052363686,0,32.76337768321394,0,0,1,1,0.5891604681055943,0.8130955752203239,0.2239351071147297,282.79702469068525,340.2858761057555,1
CUST_00648,41,F,FL,17,Basic,Month-to-Month,Electronic Check,13.676845752565427,0,94,5,25.870179006750043,3,23.588767595082125,0,0,0,0,0.41214148454733424,0.5064800533837158,0.09433856883638161,197.82791258272044,193.1104256241836,0
CUST_00649,38,F,NC,21,Basic,Month-to-Month,Electronic Check,8.928967786635544,522,105,16,13.485810927833322,0,37.394268036628326,0,0,1,1,0.5449405889652287,0.6344923192886736,0.08955173032344488,261.57148270330975,254.5563132585633,0
CUST_00650,52,F,OH,28,Basic,Month-to-Month,Bank Transfer,23.872705827597226,251,105,4,21.939965853401986,0,31.363880359901792,1,1,1,1,0.4798855259195833,0.7928260444718791,0.3129405185522958,230.3450524414,330.556501346502,1
CUST_00651,69,M,PA,57,Basic,Month-to-Month,Credit Card,7.921770057800811,65,93,3,13.125048603635866,1,31.53990841285514,0,1,0,0,0.28702561215334876,0.5339836653947408,0.2469580532413921,137.77229383360742,206.3121593894756,1
CUST_00652,58,M,CA,2,Basic,Month-to-Month,Mailed Check,21.616625266296158,478,103,1,8.922767167352925,2,32.0255449999946,1,0,1,0,0.28909979761538906,0.511948920905491,0.22284912329010192,138.76790285538675,195.7354820346357,1
CUST_00653,37,F,NY,9,Basic,Month-to-Month,Credit Card,7.9983052052897925,478,107,2,38.33044599988873,1,26.2738656583597,1,0,0,0,0.3459121579177106,0.6332730119995532,0.2873608540818426,166.0378358005011,253.97104575978557,1
CUST_00654,25,M,PA,29,Basic,Month-to-Month,Credit Card,45.988401522937224,839,98,13,18.47135724513841,4,36.72566987494576,0,1,1,1,0.7286559328409666,0.98,0.26146366614967276,349.754847763664,420.4,1
CUST_00655,80,F,CA,76,Basic,Two Year,Electronic Check,9.022815409257758,485,115,5,12.499033892854564,2,41.84990660318471,0,1,0,1,0.34922168056154623,0.6033533171263727,0.25413163656482657,167.62640666954218,239.6095922206589,1
CUST_00656,42,M,IL,94,Basic,One Year,Bank Transfer,24.4353930507474,484,105,10,30.11350025074536,0,36.32145354574274,1,0,1,0,0.5909945493317149,0.8882770986096058,0.29728254927789094,283.67738367922317,376.37300733261077,1
CUST_00657,42,F,CA,24,Basic,One Year,Credit Card,5.296292860000231,458,113,7,17.086168625301532,3,32.69343944646106,1,0,1,0,0.29870586680418126,0.5124412316402789,0.21373536483609765,143.378816066007,195.97179118733385,1
CUST_00658,41,F,TX,5,Basic,Month-to-Month,Bank Transfer,52.489056966583846,0,87,8,10.515371084879153,0,32.92557520169317,1,0,1,1,0.5832956404518256,0.8142950260802346,0.23099938562840908,279.98190741687625,340.86161251851263,1
CUST_00659,44,F,OH,3,Basic,Month-to-Month,Electronic Check,10.902776026275234,465,102,4,22.478158030668443,2,25.569636723731016,0,0,1,1,0.44993900565143713,0.5254394678828204,0.07550046223138322,215.97072271268982,202.2109445837538,0
CUST_00660,39,F,IL,70,Basic,Month-to-Month,Electronic Check,7.118304649821614,440,106,6,16.005649547202097,1,39.230685312796815,0,0,1,1,0.4904396530529607,0.6600248460513126,0.16958519299835192,235.41103346542116,266.81192610463006,1
CUST_00661,33,M,MI,13,Basic,One Year,Credit Card,16.964894972517666,421,91,2,30.034014135816584,1,28.062335651688183,0,1,0,1,0.38390966370268065,0.6213570082544219,0.23744734455174124,184.27663857728672,248.25136396212247,1
CUST_00662,33,F,CA,5,Basic,One Year,Credit Card,17.791023349751946,283,94,10,21.142563957145562,1,35.85248401770325,2,1,0,1,0.31015144220386287,0.6066308803873145,0.2964794381834516,148.87269225785417,241.18282258591097,1
CUST_00663,41,F,CA,65,Basic,Month-to-Month,Bank Transfer,14.237473608911042,563,100,11,16.022676965944637,3,22.826890017098286,2,0,1,1,0.4662914017313563,0.7388797095361557,0.2725883078047994,223.81987283105101,304.66226057735474,1
CUST_00664,33,M,GA,2,Basic,One Year,Electronic Check,9.642528882780697,254,107,6,31.62960902853881,1,33.44936213566868,0,0,1,1,0.43817725016916464,0.6236590500303933,0.18548179986122876,210.32508008119902,249.35634401458879,1
CUST_00665,31,M,NC,31,Basic,One Year,Credit Card,10.247713315104372,591,103,6,26.218427967637464,3,26.44663143295186,0,0,0,1,0.37515433706581836,0.4950747215863302,0.11992038452051186,180.07408179159282,187.6358663614385,1
CUST_00666,43,F,OH,23,Basic,One Year,Bank Transfer,8.731405139315164,527,89,0,79.25167377766273,2,30.28725266413404,2,0,0,0,0.4065104151528853,0.6269998292464359,0.2204894140935507,195.12499927338493,250.95991803828923,1
CUST_00667,38,F,TX,2,Basic,Month-to-Month,Credit Card,16.358218269356676,730,102,9,21.483013541670744,0,31.22823946281381,1,1,0,1,0.472999611443652,0.8011305224865858,0.3281309110429338,227.03981349295296,334.54265079356117,1
CUST_00668,64,M,PA,9,Basic,One Year,Credit Card,9.823638831240503,357,101,7,38.04611623038496,1,36.01406127799013,0,0,1,1,0.42823718634209235,0.5007228495654608,0.07248566322336841,205.55384944420433,190.34696779142115,0
CUST_00669,18,F,TX,3,Basic,One Year,Electronic Check,23.450599422385142,717,93,3,31.47268810315088,3,40.6964738691829,1,0,1,0,0.4908834426996578,0.881419967303213,0.39053652460355526,235.62405249583574,373.08158430554226,1
CUST_00670,58,F,MI,22,Basic,Month-to-Month,Credit Card,19.98364257656233,492,106,7,52.24155792510879,1,24.908379004463107,0,0,1,0,0.5114168465646433,0.6305710923068488,0.11915424574220558,245.48008635102877,252.67412430728746,1
CUST_00671,60,F,FL,15,Basic,Month-to-Month,Electronic Check,18.872074067949242,434,89,2,34.993864728022096,2,21.77031868299536,0,0,0,0,0.5631317891887704,0.6872056411763887,0.12407385198761836,270.3032588106098,279.8587077646666,1
CUST_00672,18,F,FL,1,Basic,Month-to-Month,Credit Card,8.324843253118726,279,116,6,71.53127101916117,0,22.15843424424455,0,0,0,1,0.4516212541116384,0.5980572361443005,0.14643598203266212,216.77820197358642,237.06747334926422,1
CUST_00673,36,F,TX,89,Basic,Month-to-Month,Credit Card,6.672719313324073,529,98,12,11.509564304267949,1,40.861928302264594,0,1,1,1,0.4279817926544444,0.6555741858133444,0.2275923931588999,205.43126047413332,264.6756091904053,1
CUST_00674,36,F,MI,10,Basic,Month-to-Month,Mailed Check,18.66760288760925,354,89,3,22.777776152868608,1,30.975004362424613,1,1,0,0,0.42559269883746753,0.7257377159688533,0.30014501713138575,204.2844954419844,298.3541036650496,1
CUST_00675,20,F,PA,7,Basic,Month-to-Month,Bank Transfer,15.79397475792122,444,105,7,36.299640564912565,1,37.73012898451003,0,0,0,1,0.5644678961588798,0.7970300751980139,0.23256217903913406,270.94459015626234,332.5744360950467,1
CUST_00676,30,F,IL,6,Basic,Month-to-Month,Bank Transfer,17.606271005172342,605,96,4,68.97563357511075,1,43.142274449304296,0,0,0,0,0.5649857166907486,0.768965363833494,0.2039796471427454,271.1931440115593,319.1033746400771,1
CUST_00677,25,F,NC,4,Basic,Month-to-Month,Electronic Check,10.892266787225484,443,93,1,27.42673947129734,2,32.91680066228777,0,1,0,0,0.41244024796283335,0.5199363850956641,0.10749613713283074,197.97131902216,199.56946484591876,1
CUST_00678,68,M,NC,120,Basic,Month-to-Month,Credit Card,9.33031984207522,513,92,4,43.26581263229305,4,29.358776274642622,1,0,1,1,0.38069113553263006,0.6278406876436422,0.2471495521110122,182.73174505566243,251.36353006894825,1
CUST_00679,56,M,TX,8,Basic,One Year,Bank Transfer,19.57178504665658,752,88,11,8.847203602278435,2,33.171340358834556,0,0,1,1,0.4992204074027697,0.6987774420633464,0.1995570346605767,239.62579555332945,285.41317219040627,1
CUST_00680,61,M,NC,12,Basic,Two Year,Credit Card,8.522260039982953,562,87,4,19.894178941168896,1,39.59914808254006,0,0,0,1,0.3406112858360301,0.4196821823540352,0.07907089651800508,163.49341720129445,151.4474475299369,0
CUST_00681,52,F,TX,49,Basic,Month-to-Month,Electronic Check,21.20202704862658,314,99,5,41.384386740406434,5,31.43264196403664,0,0,1,0,0.6822627265630521,0.7650511424481947,0.08278841588514259,327.486108750265,317.22454837513345,0
CUST_00682,25,F,FL,24,Basic,Month-to-Month,Bank Transfer,16.82064602660185,368,95,4,26.704716523052983,2,28.845306084170122,2,0,1,1,0.6896757413929268,0.8709620208245763,0.18128627943164957,331.04435586860484,368.0617699957966,1
CUST_00683,34,F,CA,11,Basic,Two Year,Credit Card,9.12157602516104,478,86,6,21.235216870015396,1,25.140836199431256,1,0,0,0,0.35428449388823874,0.5609500919614638,0.20666559807322507,170.0565570663546,219.25604414150263,1
CUST_00684,49,M,IL,54,Basic,One Year,Electronic Check,16.70604453754843,874,110,3,69.18649789859444,2,38.49170501879673,0,0,1,0,0.703366440914503,0.8185153349273666,0.11514889401286368,337.61589163896144,342.88736076513595,1
CUST_00685,23,M,NC,33,Basic,Month-to-Month,Bank Transfer,18.982314317094232,183,96,5,11.273315146504153,1,27.888010360251638,1,0,0,0,0.44360994780560375,0.6776018095430854,0.23399186173748154,212.9327749466898,275.24886858068095,1
CUST_00686,52,F,NY,6,Basic,One Year,Bank Transfer,23.562753711747497,488,102,4,13.802526768682904,3,26.88697117023512,1,0,1,0,0.4763619652540206,0.7257626126846191,0.24940064743059853,228.65374332192988,298.36605408861715,1
CUST_00687,38,M,FL,24,Basic,Month-to-Month,Credit Card,8.973194634504404,722,108,1,25.44728557030887,2,55.398278795618914,1,0,1,1,0.4876637646060346,0.7168119144064691,0.22914814980043452,234.0786070108966,294.06971891510517,1
CUST_00688,36,M,MI,61,Basic,One Year,Mailed Check,10.76167095906813,572,97,0,29.967815877838067,2,38.00149289054104,2,1,0,0,0.3479387330040649,0.651380030138964,0.30344129713489904,167.01059184195117,262.66241446670267,1
CUST_00689,52,F,NY,16,Basic,Two Year,Mailed Check,25.921714816623425,423,102,3,23.323846211085744,1,38.49836475867107,0,0,0,0,0.36685878900348784,0.49317401443549735,0.12631522543200954,176.09221872167416,186.72352692903874,1
CUST_00690,48,F,GA,31,Basic,Month-to-Month,Bank Transfer,16.753908328402503,106,118,8,31.786980127654118,2,34.43470359522607,0,0,0,0,0.380945739714513,0.46551577335603384,0.08457003364152081,182.85395506296624,173.44757121089623,0
CUST_00691,36,M,NC,85,Basic,Two Year,Bank Transfer,9.308026197593481,752,98,3,41.28765900525886,1,26.968405611016518,0,0,1,1,0.5899128959922983,0.8747140023612483,0.2848011063689499,283.1581900763032,369.8627211333992,1
CUST_00692,59,F,TX,28,Basic,Month-to-Month,Credit Card,22.168574669788246,355,83,6,47.37032381166395,1,41.75898350414687,0,0,1,0,0.56819356661432,0.6968949712978479,0.12870140468352795,272.73291197487356,284.509586222967,1
CUST_00693,25,M,NC,2,Basic,One Year,Credit Card,26.327831115650923,259,91,3,88.73012548960831,2,48.0697763898082,0,0,1,1,0.7241057569309388,0.9324136292095808,0.20830787227864206,347.5707633268506,397.5585420205988,1
CUST_00694,51,M,PA,6,Basic,Month-to-Month,Bank Transfer,14.68350115351207,500,75,5,35.3380743409098,1,30.934889687736725,0,0,0,1,0.5146474103586447,0.566142626921983,0.05149521656333832,247.03075697214945,221.74846092255183,0
CUST_00695,50,M,PA,21,Basic,One Year,Credit Card,22.280926312066505,735,108,1,32.26106042342657,0,25.607513548800174,0,0,0,0,0.4931216510836142,0.694098305457441,0.2009766543738268,236.69839252013483,283.1671866195717,1
CUST_00696,37,F,OH,7,Basic,Month-to-Month,Mailed Check,11.897653425499577,530,90,9,5.10515909022814,0,35.872974909739455,0,0,0,0,0.27995988288374274,0.379928201286518,0.09996831840277527,134.3807437841965,132.36553661752865,0
CUST_00697,46,M,IL,75,Basic,One Year,Credit Card,15.876234378543899,377,91,5,56.45547397140538,3,26.418811503909886,0,0,1,0,0.6010017287994729,0.6774217333639458,0.07642000456447297,288.480829823747,275.162432014694,0
CUST_00698,23,M,PA,12,Basic,One Year,Electronic Check,16.77044411615775,499,90,5,22.25054291407953,3,40.69715346958607,1,0,0,0,0.4540946752036099,0.6660042108758082,0.21190953567219833,217.96544409773276,269.6820212203879,1
CUST_00699,55,F,CA,14,Basic,Month-to-Month,Credit Card,7.959417736103774,473,93,5,7.28956700569373,4,37.621218062133416,0,1,1,1,0.3685440975659961,0.5234444052199724,0.15490030765397628,176.90116683167813,201.25331450558673,1
CUST_00700,39,F,TX,29,Basic,Month-to-Month,Credit Card,9.516350348834816,356,91,5,52.50219518645223,4,29.624198418946364,0,1,0,0,0.4117047872023724,0.6717789738588109,0.26007418665643844,197.61829785713877,272.45390745222926,1
CUST_00701,34,M,NC,17,Basic,Month-to-Month,Bank Transfer,16.868432918162295,463,91,5,15.57596542285867,0,35.92743748809171,0,0,1,1,0.5561048734492812,0.6815750512420232,0.12547017779274205,266.930339255655,277.15602459617116,1
CUST_00702,57,F,IL,11,Basic,One Year,Electronic Check,33.27759745920403,285,101,4,37.329820974104734,5,36.94274520577465,1,0,0,0,0.4515718155525603,0.6813335597988026,0.22976174424624227,216.75447146522896,277.04010870342523,1
CUST_00703,31,F,IL,1,Basic,Two Year,Electronic Check,8.917844452062408,252,93,0,10.649751532813964,1,35.18545859764839,0,0,0,0,0.28506683374455793,0.3963640394970959,0.11129720575253797,136.8320801973878,140.25473895860605,1
CUST_00704,20,M,GA,21,Basic,Month-to-Month,Credit Card,12.678509882474199,560,104,8,47.605380616719046,1,30.821860169998473,1,0,1,1,0.6379781741634357,0.9620016073188677,0.32402343315543203,306.22952359844913,411.7607715130565,1
CUST_00705,18,F,NY,48,Basic,One Year,Credit Card,20.78766445461435,371,91,10,16.71065987832641,0,27.98187407297005,0,1,0,0,0.5692177230048923,0.7945122546262974,0.22529453162140511,273.2245070423483,331.3658822206227,1
CUST_00706,51,M,OH,27,Basic,Month-to-Month,Electronic Check,17.47298491326795,444,103,9,16.501026580658102,0,33.706258700530675,0,1,0,1,0.43873955890236205,0.6187135405677098,0.17997398166534778,210.5949882731338,246.9824994725007,1
CUST_00707,22,F,NC,11,Basic,Month-to-Month,Electronic Check,9.492607721933586,295,102,9,10.168337218952551,1,34.975525285476145,0,1,0,0,0.26109823050461806,0.43089473264387346,0.16979650213925537,125.32715064221667,156.82947166905927,1
CUST_00708,68,F,OH,3,Basic,Month-to-Month,Electronic Check,34.015903357558315,336,84,3,36.12748296967607,2,37.96204099580039,0,0,1,1,0.5381818868739697,0.6509352672636854,0.11275338038971573,258.3273056995055,262.448928286569,1
CUST_00709,18,M,IL,40,Basic,One Year,Credit Card,15.651708358278757,353,105,6,25.802226269436307,1,32.50464520899502,0,0,1,1,0.4139890121011908,0.5267155700131229,0.11272655791193208,198.7147258085716,202.82347360629896,1
CUST_00710,67,M,PA,68,Basic,Two Year,Electronic Check,14.874801173237868,332,113,12,7.817283259322926,0,40.269360858631345,2,0,0,1,0.4587280021528605,0.6675395020008658,0.2088114998480052,220.18944103337304,270.4189609604156,1
CUST_00711,45,F,FL,11,Basic,Two Year,Credit Card,15.067958423290042,368,117,7,40.53596776218111,2,28.438109474149883,0,0,1,1,0.3959227567315282,0.4377670562866807,0.04184429955515252,190.04292323113356,160.12818701760673,0
CUST_00712,40,F,OH,31,Basic,Month-to-Month,Bank Transfer,11.822281403040336,489,110,2,41.76473938734549,1,32.00851872044044,1,0,0,1,0.49710805991421325,0.7053472340125989,0.2082391740983857,238.61186875882237,288.56667232604747,1
CUST_00713,33,F,CA,12,Basic,One Year,Credit Card,34.07807148306731,727,102,3,11.096495469515876,1,48.268236699713356,0,1,1,0,0.524407738708277,0.7803788178487102,0.25597107914043327,251.71571457997294,324.5818325673809,1
CUST_00714,47,M,FL,16,Basic,Month-to-Month,Credit Card,4.347845987010128,602,93,17,17.196408057476674,2,35.69532145035195,1,0,0,0,0.30232849408803036,0.525038674821755,0.22271018073372464,145.11767716225458,202.0185639144424,1
CUST_00715,41,F,TX,43,Basic,Month-to-Month,Bank Transfer,11.828484703559338,383,99,11,7.230646683044749,2,38.85254690249487,0,0,1,1,0.44189649254409474,0.48808286654293576,0.04618637399884103,212.11031642116546,184.27977594060917,0
CUST_00716,58,M,FL,2,Basic,Month-to-Month,Credit Card,7.153074954338412,323,110,3,2.5513757246985085,1,48.09857981263593,0,0,1,0,0.2721703559180318,0.39003854932009085,0.11786819340205906,130.64177084065525,137.21850367364362,1
CUST_00717,43,F,CA,18,Basic,Month-to-Month,Bank Transfer,11.577376834942061,94,102,5,36.36617608194352,5,40.740925593469484,0,0,1,1,0.5471048689420487,0.6102459112749764,0.06314104233292776,262.6103370921834,242.91803741198868,0
CUST_00718,44,F,NY,5,Basic,One Year,Electronic Check,26.784418696440014,315,86,8,60.96904260388259,0,39.30381416986273,1,1,1,1,0.6346523525895561,0.98,0.35021395164500524,304.6331292429869,420.4,1
CUST_00719,36,F,NC,9,Basic,Month-to-Month,Mailed Check,36.565391555580675,230,104,2,11.641476219819936,1,34.60095500672918,1,0,0,0,0.4586075474162709,0.7352178029604233,0.2766102555441524,220.13162275981003,302.90454542100315,1
CUST_00720,41,F,OH,24,Basic,Two Year,Credit Card,8.438272010887339,460,105,13,45.65193145246865,1,26.368151784745272,0,0,0,0,0.45026598991602756,0.5147586626896467,0.06449267277361904,216.12767515969324,197.0841580910304,0
CUST_00721,46,F,PA,1,Basic,Month-to-Month,Credit Card,15.175350979311022,783,90,0,25.774033157816685,3,35.646480142830335,0,0,1,0,0.3752657552208948,0.48899041221733597,0.1137246569964412,180.1275625060295,184.71539786432126,1
CUST_00722,18,M,NY,21,Basic,Month-to-Month,Bank Transfer,15.796004754542718,370,81,0,8.254416334457463,1,36.639842711436955,0,0,1,1,0.3959652472730458,0.47237584712225666,0.07641059984921088,190.06331869106197,176.7404066186832,0
CUST_00723,21,M,CA,7,Basic,Month-to-Month,Credit Card,1.6577887201943313,159,85,12,9.138262981839864,1,36.70970188103216,0,0,0,0,0.38911344954208793,0.44360725775106963,0.054493808208981684,186.7744557802022,162.93148372051343,0
CUST_00724,53,M,NY,26,Basic,Month-to-Month,Credit Card,9.291647032125177,410,110,19,59.290114582265105,1,35.7744656856093,0,0,1,0,0.5416573025851122,0.6152866946069528,0.07362939202184064,259.9955052408539,245.33761341133737,0
CUST_00725,44,F,OH,3,Basic,Two Year,Bank Transfer,15.763795365103086,361,105,5,27.443624983498786,1,34.712713847586244,1,0,1,1,0.3029465368543606,0.4894445880996532,0.18649805124529256,145.4143376900931,184.93340228783353,1
CUST_00726,39,M,NY,31,Basic,Month-to-Month,Bank Transfer,32.13164745996408,702,97,17,38.56825535886474,1,24.65817091768123,1,0,1,1,0.7233804273582005,0.98,0.3915729183775273,347.22260513193623,420.4,1
CUST_00727,42,M,TX,24,Basic,Two Year,Electronic Check,5.954559715016082,73,96,6,28.110123088936472,2,43.577579377012,1,0,0,0,0.2100144427487458,0.46204658387201725,0.25203214112327144,100.80693251939799,171.78236025856827,1
CUST_00728,47,F,GA,85,Basic,Month-to-Month,Mailed Check,16.28736629532723,251,93,2,35.54736354374295,2,30.80997658740103,0,1,0,0,0.5469836681825243,0.7273853146912916,0.18040164650876736,262.5521607276117,299.14495105182,1
CUST_00729,33,F,OH,58,Basic,Month-to-Month,Electronic Check,18.476140869127697,602,96,3,22.471485356447815,0,49.091546311997774,0,0,1,1,0.5745048342873378,0.6782279494938486,0.1037231152065108,275.76232045792216,275.5494157570473,0
CUST_00730,30,M,NC,7,Basic,Month-to-Month,Credit Card,28.70591136208438,136,98,6,19.179153479660588,2,20.0,1,0,1,1,0.538682514410294,0.8080762868426562,0.2693937724323622,258.56760691694114,337.876617684475,1
CUST_00731,44,M,FL,1,Basic,Two Year,Electronic Check,9.302005410213587,564,79,5,28.563940150854854,1,38.56207075468629,0,0,1,0,0.40466103930990066,0.5594018945955272,0.15474085528562656,194.2372988687523,218.51290940585307,1
CUST_00732,27,M,OH,25,Basic,Month-to-Month,Bank Transfer,6.4247276507569095,316,102,6,16.372716594686853,0,27.4102169803788,1,0,0,0,0.30719669911607456,0.4715397365941266,0.16434303747805204,147.45441557571579,176.33907356518077,1
CUST_00733,48,M,CA,22,Basic,Two Year,Bank Transfer,9.090750584983171,655,124,6,28.16588539824107,1,36.77743838284535,0,0,0,0,0.4669833787731958,0.5558595348956715,0.0888761561224757,224.15202181113398,216.81257674992236,0
CUST_00734,18,M,NY,1,Basic,Month-to-Month,Mailed Check,12.22550903806348,440,105,12,47.44572052720676,0,27.966619884548575,1,0,0,1,0.4467943023946843,0.7313435296636341,0.2845492272689499,214.46126514944848,301.0448942385444,1
CUST_00735,57,M,OH,3,Basic,Month-to-Month,Electronic Check,17.624828602361717,418,115,1,44.53889942704264,2,34.556523910561594,0,0,1,1,0.532033134098617,0.658047173211017,0.12601403911240008,255.37590436733615,265.8626431412882,1
CUST_00736,49,M,NY,21,Basic,One Year,Bank Transfer,25.910940306156924,569,103,4,13.586874854931533,1,56.189964303082505,0,0,0,1,0.4679731023285895,0.6494977866068572,0.18152468427826768,224.62708911772296,261.7589375712914,1
CUST_00737,45,F,PA,58,Basic,Month-to-Month,Credit Card,18.572560126428165,453,108,1,53.58001332909049,2,40.06636747213906,0,0,0,0,0.5792983509472994,0.6494558397914681,0.0701574888441687,278.0632084547037,261.7388030999047,0
CUST_00738,56,M,MI,56,Basic,Month-to-Month,Electronic Check,8.200562311335597,202,89,6,66.15265162698059,1,28.546142306222798,1,0,0,1,0.549464556719764,0.818626337988068,0.26916178126830403,263.74298722548673,342.9406422342727,1
CUST_00739,66,F,NC,3,Basic,Two Year,Electronic Check,13.438626142711067,345,100,2,43.49708982016298,0,37.28460420632781,0,0,1,0,0.3712461601699688,0.4670490802828665,0.09580292011289769,178.19815688158502,174.18355853577592,0
CUST_00740,57,F,IL,11,Basic,Month-to-Month,Credit Card,14.04549453342228,124,95,7,7.6530622164815725,1,30.69913855315378,0,0,0,1,0.23573695276912623,0.33094038342725807,0.0952034306581318,113.15373732918059,108.85138404508388,0
CUST_00741,18,F,MI,1,Basic,One Year,Credit Card,16.09048840158204,277,103,2,53.841519604007274,1,49.01748427602659,2,0,0,0,0.48811184686447345,0.7838599729782765,0.29574812611380297,234.29368649494725,326.2527870295727,1
CUST_00742,22,M,OH,15,Basic,Month-to-Month,Credit Card,12.97678177337353,22,102,11,9.732544811887363,2,23.399756427364654,0,0,0,0,0.433793868815361,0.5254262005837225,0.09163233176836146,208.22105703137328,202.20457628018679,0
CUST_00743,32,M,CA,33,Basic,Month-to-Month,Credit Card,17.594490118305412,917,83,2,28.221548802279777,3,29.849767172425143,0,1,1,1,0.57102719848585,0.7333745141311967,0.16234731564534668,274.093055273208,302.01976678297444,1
CUST_00744,42,F,GA,37,Basic,Month-to-Month,Bank Transfer,10.382457434208806,444,98,2,68.26953023045677,0,39.07215381825832,0,0,1,1,0.6210622661051918,0.7233333633497734,0.1022710972445816,298.10988773049206,297.2000144078912,0
CUST_00745,49,M,NC,16,Basic,One Year,Credit Card,28.02547203950278,556,92,5,60.23796098837363,1,26.930826601589345,1,0,0,0,0.6774340842210427,0.98,0.3275218084779403,325.1683604261005,420.4,1
CUST_00746,31,M,IL,2,Basic,One Year,Mailed Check,21.458566156518938,282,92,5,22.020874268875197,1,25.170791466322434,0,0,1,0,0.3659817066706211,0.5159435416491592,0.14996183497853816,175.6712192018981,197.65289999159643,1
CUST_00747,44,F,PA,11,Basic,One Year,Electronic Check,17.777628567464873,555,113,9,57.491232427603556,1,25.56854820980775,1,0,0,0,0.4888349280145916,0.7245731903330352,0.2357382623184437,234.64076544700396,297.7951313598569,1
CUST_00748,30,M,GA,64,Basic,One Year,Credit Card,11.459404957378066,604,107,5,59.448820365992404,1,43.550158373373904,0,0,1,1,0.6428964489576888,0.873024647932834,0.23012819897514517,308.5902954996906,369.0518310077603,1
CUST_00749,32,F,FL,6,Basic,Month-to-Month,Credit Card,14.468638875380396,637,95,5,21.887390140525802,3,34.88585018032449,0,0,1,1,0.42315324688307965,0.5305310585491503,0.10737781166607069,203.11355850387824,204.65490810359213,1
CUST_00750,20,F,NY,9,Basic,Month-to-Month,Credit Card,9.65086267351859,433,99,4,63.293669336585126,2,40.13193767002389,0,0,1,1,0.5314133737542835,0.7332277191090033,0.20181434535471976,255.0784194020561,301.9493051723216,1
CUST_00751,28,F,MI,32,Basic,Month-to-Month,Credit Card,23.034506690657857,653,103,2,38.614521265955275,2,33.218654978787235,0,0,1,1,0.6993030117672309,0.9685284845808181,0.2692254728135872,335.6654456482708,414.8936725987927,1
CUST_00752,21,F,GA,31,Basic,One Year,Credit Card,28.587934636569436,328,98,7,8.28938122543655,1,28.781633351425324,1,0,1,0,0.4896059938364434,0.7561207595863295,0.2665147657498861,235.01087704149282,312.9379646014382,1
CUST_00753,27,M,NY,58,Basic,One Year,Bank Transfer,24.812786211532583,524,114,2,40.55073067451727,0,34.06679826339487,0,0,1,1,0.6374593287034875,0.8864179548441822,0.24895862614069458,305.980477777674,375.48061832520744,1
CUST_00754,57,F,IL,11,Basic,Month-to-Month,Mailed Check,5.361817606584678,459,108,9,30.149155091929753,2,31.857427798692203,0,0,1,0,0.5310996082181506,0.5922802277410749,0.06118061952292427,254.9278119447123,234.29450931571597,0
CUST_00755,27,M,PA,17,Basic,Month-to-Month,Mailed Check,14.911011746087874,214,115,2,59.822761900025924,1,36.275960503924765,0,0,0,1,0.5586429210278818,0.7351467781174152,0.17650385708953348,268.14860209338326,302.87045349635935,1
CUST_00756,80,M,IL,15,Basic,One Year,Electronic Check,4.69440752304714,84,88,5,36.37315918874343,2,23.24998521252691,2,0,0,0,0.3253585255291202,0.5099144958016397,0.18455597027251955,156.1720922539777,194.75895798478706,1
CUST_00757,49,M,PA,63,Basic,Two Year,Bank Transfer,24.412729955078447,390,126,2,2.545562276928073,2,27.923026567130478,3,0,1,1,0.4833916094613775,0.7426017326643715,0.259210123202994,232.0279725414612,306.4488316788983,1
CUST_00758,44,M,PA,35,Basic,One Year,Electronic Check,12.726166740933468,390,106,9,41.2539578002889,3,30.79593853540767,1,0,0,0,0.4493893440849218,0.6638052823344263,0.2144159382495045,215.70688516076248,268.6265355205246,1
CUST_00759,29,F,TX,42,Basic,Month-to-Month,Bank Transfer,3.2326556536928077,396,86,3,42.58279375885553,1,20.0,0,0,0,0,0.43484886894476116,0.7301918012982506,0.2953429323534894,208.72745709348536,300.4920646231603,1
CUST_00760,52,F,TX,3,Basic,One Year,Credit Card,13.213039161251054,659,100,4,51.71127478897122,0,33.70531750820778,0,1,1,0,0.4695585100451744,0.6586768607075996,0.18911835066242513,225.38808482168372,266.1648931396478,1
CUST_00761,33,F,NC,37,Basic,One Year,Bank Transfer,29.825589645135064,725,95,3,14.597699963348102,1,32.20633322180872,0,0,0,1,0.6592472834698849,0.8205018069611927,0.16125452349130773,316.4386960655448,343.8408673413725,1
CUST_00762,43,F,TX,13,Basic,Month-to-Month,Mailed Check,32.198284723453355,581,98,2,35.22472385841921,7,38.45945678638814,0,0,1,0,0.5347108631903132,0.7190212220200185,0.18431035882970523,256.6612143313504,295.1301865696089,1
