customer_id,age,gender,state,tenure_months,current_plan,contract_type,payment_method,data_usage_gb,minutes_used,sms_count,login_frequency,app_usage_score,support_calls_3mo,monthly_charges,late_payments_12mo,payment_issues,received_offer,upgraded
CUST_00907,21,F,PA,1,Basic,Month-to-Month,Electronic Check,13.661911381651281,277,125,0,17.08613295310805,4,41.40563323029406,0,0,1,0
CUST_00908,53,M,NY,1,Basic,Two Year,Electronic Check,6.569895643617031,650,91,4,13.72454486707805,1,35.88834159053824,1,0,1,0
CUST_00909,51,F,CA,1,Basic,Month-to-Month,Credit Card,5.450619857256768,359,94,9,12.208048812573814,0,32.11161077947184,1,0,1,0
CUST_00910,74,M,IL,14,Basic,Month-to-Month,Credit Card,12.041178982682542,54,104,9,8.034855986378986,0,35.54326875627077,0,1,1,0
CUST_00911,37,M,IL,6,Basic,Month-to-Month,Credit Card,21.282621030517458,689,84,4,9.676032731776917,1,42.59779644585451,0,0,0,1
CUST_00912,45,M,PA,3,Basic,Month-to-Month,Credit Card,13.75335351136544,415,105,2,40.211494535892214,1,33.50365015589286,0,0,0,1
CUST_00913,45,M,TX,25,Basic,One Year,Credit Card,4.97984517043376,524,89,7,29.369724822400734,1,40.71536379880586,0,0,1,1
CUST_00914,65,F,CA,6,Basic,Month-to-Month,Credit Card,11.305235822247177,440,87,5,11.614887177194786,1,34.503581202811766,0,0,0,0
CUST_00915,40,M,FL,1,Basic,One Year,Credit Card,25.560752443532927,674,90,7,17.519050518726758,3,22.938957384103816,0,0,0,0
CUST_00916,46,F,FL,13,Basic,Month-to-Month,Electronic Check,3.4322356758959054,230,102,6,27.540862027182516,2,31.12892056218937,2,0,0,1
CUST_00917,51,F,MI,8,Basic,Month-to-Month,Electronic Check,11.568553039761227,582,112,2,10.425247944529183,2,31.152137485568854,0,0,0,0
CUST_00918,44,M,NY,9,Basic,Month-to-Month,Credit Card,24.62863928538693,713,87,4,58.68574853749191,3,43.24140584481656,1,0,1,1
CUST_00919,35,F,GA,14,Basic,Month-to-Month,Credit Card,8.76028738099369,180,92,6,33.912554656816,1,34.67217677438002,0,0,0,1
CUST_00920,44,F,PA,26,Basic,Month-to-Month,Credit Card,14.69548470238946,302,92,13,12.022827592986165,7,36.007792004755515,0,0,0,1
CUST_00921,58,M,TX,23,Basic,One Year,Electronic Check,20.76764452903238,778,87,1,27.919253783799363,0,36.35733266961239,0,0,1,1
CUST_00922,26,F,CA,66,Basic,One Year,Bank Transfer,38.653589316753084,666,106,6,10.953167725873762,0,32.21110542465134,0,0,0,0
CUST_00923,43,M,TX,17,Basic,Month-to-Month,Mailed Check,21.592904818197418,286,112,8,18.698862908401782,1,27.439089263047318,0,0,0,1
CUST_00924,31,M,GA,15,Basic,Month-to-Month,Electronic Check,6.744152489745878,207,94,1,58.03728124096983,1,37.74602843553241,0,0,0,0
CUST_00925,59,F,FL,5,Basic,Month-to-Month,Electronic Check,28.258997733479767,506,113,7,44.746640137042455,1,32.536237963769246,0,0,1,1
CUST_00926,19,F,TX,33,Basic,One Year,Credit Card,15.573433043160652,515,110,5,23.637720311694686,0,28.096072575014308,0,0,1,1
CUST_00927,33,F,FL,3,Basic,Two Year,Bank Transfer,6.1557946756007675,438,109,9,20.423637558329748,1,32.000961317051654,0,0,0,0
CUST_00928,47,F,FL,16,Basic,Two Year,Mailed Check,3.4470070210012627,916,107,8,37.51708470964228,0,25.972085733402302,0,0,1,1
CUST_00929,65,F,NY,13,Basic,One Year,Credit Card,5.376997438037683,579,94,1,12.394309862899258,2,36.21054474597379,0,0,0,0
CUST_00930,41,F,FL,25,Basic,Month-to-Month,Bank Transfer,9.898110971373837,281,87,5,39.75276906463363,1,31.566593139742263,0,0,0,1
CUST_00931,33,F,NC,59,Basic,One Year,Credit Card,13.170082697683851,661,106,2,45.26495829405927,2,45.86267026767087,0,0,0,0
CUST_00932,70,M,FL,70,Basic,Month-to-Month,Credit Card,15.917482588153293,461,108,5,51.30084529754944,3,42.84018217616257,0,0,1,1
CUST_00933,20,M,CA,4,Basic,One Year,Electronic Check,20.757406221472806,314,90,3,18.242553854639038,1,24.7195242813395,0,0,1,0
CUST_00934,18,M,CA,7,Basic,Month-to-Month,Bank Transfer,5.528725086038138,630,93,2,48.542308182979156,1,50.2709606769491,0,0,0,0
CUST_00935,48,F,CA,40,Basic,Month-to-Month,Electronic Check,8.832448669421595,745,86,5,35.49633037455071,3,40.55347621316379,0,0,0,0
CUST_00936,34,F,IL,17,Basic,Month-to-Month,Bank Transfer,14.219301032165262,493,99,3,55.0950997595819,1,32.816249887307606,1,0,0,0
CUST_00937,26,F,PA,14,Basic,Month-to-Month,Bank Transfer,13.564069568851732,254,111,0,31.47768811335624,1,40.53091491844814,0,0,1,0
CUST_00938,52,M,PA,29,Basic,One Year,Electronic Check,16.220622006417585,472,99,5,22.718260219875145,2,34.656612445828955,1,0,0,0
CUST_00939,45,M,PA,22,Basic,One Year,Mailed Check,11.677298781629567,258,106,6,20.23515761393247,2,43.31377802821179,0,0,0,1
CUST_00940,33,M,NC,84,Basic,Two Year,Mailed Check,23.147152583401464,495,113,6,4.6317780388636836,1,25.65638132780866,1,0,0,0
CUST_00941,22,F,CA,21,Basic,Two Year,Electronic Check,18.222017937168875,600,94,1,29.124994539489517,2,41.598698954704446,0,0,0,0
CUST_00942,55,M,MI,15,Basic,Month-to-Month,Bank Transfer,18.04040377447346,54,97,4,30.520825839011124,1,27.511562520578735,0,0,1,1
CUST_00943,51,M,PA,18,Basic,Month-to-Month,Credit Card,5.843664231035174,593,102,3,53.90518453398594,2,57.60026648229665,0,0,0,1
CUST_00944,40,F,GA,39,Basic,One Year,Credit Card,25.05646490322899,375,108,2,68.09783970730969,2,42.10423735555354,1,0,0,0
CUST_00945,69,M,GA,22,Basic,Two Year,Credit Card,26.828561975100666,337,107,12,56.291869144685755,1,40.49245730390665,1,0,0,1
CUST_00946,25,M,TX,24,Basic,Month-to-Month,Credit Card,5.736428718377384,184,93,5,7.904692941684792,3,31.417124114705757,1,0,0,0
CUST_00947,19,M,IL,85,Basic,Month-to-Month,Credit Card,36.571278825858336,235,91,1,23.064757865244765,0,37.38663848833291,0,0,0,1
CUST_00948,31,F,MI,23,Basic,Month-to-Month,Credit Card,15.005438307982503,802,95,3,27.280085318781786,2,24.25494331265225,0,1,0,1
CUST_00949,41,M,FL,11,Basic,Two Year,Credit Card,9.68232313831226,619,104,1,31.273389991696167,1,28.518231924083818,1,0,0,1
CUST_00950,45,F,CA,28,Basic,Two Year,Bank Transfer,9.405613876518904,708,104,3,33.98116782495158,2,36.712560073593444,0,1,0,0
CUST_00951,38,F,NC,25,Basic,Month-to-Month,Credit Card,4.928497622384916,278,114,5,29.708951870897682,5,38.28022692998125,1,0,0,0
CUST_00952,47,M,IL,1,Basic,Two Year,Electronic Check,28.743199365414867,809,92,2,29.552618168802358,2,45.326102477709966,1,1,0,0
CUST_00953,23,M,NY,15,Basic,Month-to-Month,Credit Card,9.994566713183584,436,90,3,16.13790531478395,1,20.0,1,0,0,0
CUST_00954,63,F,NY,32,Basic,Month-to-Month,Bank Transfer,10.948664904975063,292,92,10,10.42851897071812,3,40.02891246551692,1,0,0,0
CUST_00955,40,F,OH,16,Basic,One Year,Electronic Check,5.554684769081421,234,113,2,23.453281097671574,4,38.867692417167184,0,0,1,0
CUST_00956,58,F,FL,36,Basic,Month-to-Month,Credit Card,16.898681017823566,240,94,4,39.21925090597439,0,31.047319901775197,0,0,1,0
CUST_00957,47,F,CA,14,Basic,Month-to-Month,Mailed Check,14.233105336943353,300,91,5,25.411598575368494,0,46.37766427039787,0,0,0,0
CUST_00958,48,F,IL,98,Basic,Two Year,Bank Transfer,29.36489848871208,271,104,4,11.764996813816577,1,29.83933423578275,0,0,0,1
CUST_00959,50,M,NY,8,Basic,One Year,Credit Card,4.621261865286415,630,107,3,33.23316248762343,0,41.93051144545836,0,0,0,0
CUST_00960,48,F,OH,2,Basic,Two Year,Credit Card,16.34609061014784,970,93,6,32.04579028883921,4,36.70601446568592,0,0,0,1
CUST_00961,51,M,NC,13,Basic,Month-to-Month,Electronic Check,5.997155982693093,400,96,18,18.250397416930284,3,34.81120423125592,0,0,1,1
CUST_00962,61,F,CA,18,Basic,Month-to-Month,Bank Transfer,8.573327831126148,404,100,8,10.507515115491165,2,37.64178286877889,0,0,0,1
CUST_00963,44,M,NY,10,Basic,Month-to-Month,Credit Card,14.218525900356209,78,99,4,37.67646539624878,2,34.975088736640224,0,0,0,0
CUST_00964,52,F,PA,6,Basic,Two Year,Mailed Check,33.41594089356882,264,96,5,31.909271570084062,3,32.02522555842807,1,1,0,1
CUST_00965,40,M,GA,26,Basic,Month-to-Month,Electronic Check,2.4127642422861895,125,93,3,7.052542794883385,2,35.951882331539174,0,0,1,1
CUST_00966,63,M,OH,11,Basic,Month-to-Month,Electronic Check,3.009883471261287,612,101,7,3.080317810122439,0,40.3296722435389,0,0,1,0
CUST_00967,31,F,NC,23,Basic,Month-to-Month,Electronic Check,6.096487985811807,836,98,1,54.376475594492945,0,38.90878150850339,2,0,0,1
CUST_00968,69,F,NY,36,Basic,One Year,Electronic Check,14.06397433424155,233,98,7,31.28481874173094,1,28.85789713469429,0,0,0,1
CUST_00969,41,M,NC,34,Basic,Month-to-Month,Credit Card,5.231578650275317,409,84,12,48.126926046015484,2,29.32825806311721,0,0,0,1
CUST_00970,20,M,FL,11,Basic,Month-to-Month,Bank Transfer,3.265048601332804,400,102,11,19.71003891860417,1,46.575990009042876,0,0,0,1
CUST_00971,43,M,TX,20,Basic,Month-to-Month,Electronic Check,17.04240061291689,586,105,4,14.287164697870416,1,41.56803111895149,1,0,0,0
CUST_00972,31,F,OH,14,Basic,Month-to-Month,Credit Card,10.656915593011234,471,97,7,6.00827650660808,0,38.69997438195052,1,0,1,0
CUST_00973,54,F,IL,49,Basic,Month-to-Month,Credit Card,25.015512361739766,872,94,7,8.678848570087846,1,33.69071497896681,0,1,0,1
CUST_00974,32,F,IL,50,Basic,Month-to-Month,Credit Card,17.18476954161218,300,89,14,33.78785716935971,0,32.13283089743781,1,0,0,1
CUST_00975,35,F,NY,10,Basic,Two Year,Credit Card,17.397602190283557,629,107,1,28.138861718524165,1,43.56628611629108,0,1,0,0
CUST_00976,18,M,PA,2,Basic,Month-to-Month,Credit Card,8.615752944793114,330,122,1,12.402796442544107,1,35.99932409320543,0,0,0,0
CUST_00977,35,F,PA,4,Basic,Month-to-Month,Electronic Check,26.631764058515834,129,98,2,17.820687060877137,2,30.010231326910592,1,0,1,1
CUST_00978,18,F,FL,10,Basic,Month-to-Month,Electronic Check,6.7129747302154215,735,92,1,8.219620464337144,1,45.326413689969684,0,0,1,1
CUST_00979,18,F,IL,19,Basic,Two Year,Credit Card,11.173284950088046,824,116,2,12.762064542024202,1,26.442108063322117,1,0,0,1
CUST_00980,53,F,OH,25,Basic,Month-to-Month,Electronic Check,14.746577345890907,531,107,5,29.39085173972909,1,32.496088077896744,1,1,0,1
CUST_00981,53,F,GA,9,Basic,Two Year,Bank Transfer,24.595171620244123,323,97,1,13.967168200788556,0,26.30091227831786,0,0,1,1
CUST_00982,48,M,PA,26,Basic,Two Year,Credit Card,5.302856023009714,222,106,13,29.64463857804882,3,42.51139112067203,0,0,0,0
CUST_00983,27,F,IL,66,Basic,Month-to-Month,Credit Card,17.715108147030033,562,113,6,24.3180225630313,0,37.22915520606625,1,0,1,1
CUST_00984,41,M,TX,25,Basic,Month-to-Month,Credit Card,7.982099729564021,24,91,18,29.784081584052412,1,30.516755701115983,0,0,0,0
CUST_00985,41,F,OH,4,Basic,One Year,Electronic Check,11.459767016404124,624,96,8,30.95199217855349,2,32.74826279105639,0,0,0,1
CUST_00986,24,F,GA,20,Basic,One Year,Credit Card,24.2183766630301,366,113,8,26.482683093441267,0,31.182421416939093,0,0,0,1
CUST_00987,64,F,TX,18,Basic,One Year,Credit Card,11.607016401403968,362,106,5,28.747034251057435,2,43.45717504326892,0,0,0,0
CUST_00988,55,F,IL,49,Basic,Two Year,Credit Card,11.375192736111712,235,75,15,14.607478038063142,0,49.65983684066366,1,0,0,0
CUST_00989,38,M,NY,10,Basic,Month-to-Month,Mailed Check,6.767253914746294,162,99,15,58.540484399640945,1,47.35835853519589,2,0,1,0
CUST_00990,42,M,MI,13,Basic,One Year,Electronic Check,6.626615372083312,438,104,1,58.08043073832756,2,34.86153717170742,0,0,1,0
CUST_00991,45,F,MI,21,Basic,Month-to-Month,Bank Transfer,18.34231588078248,489,98,15,29.448842012880156,2,37.54427886991074,0,0,0,0
CUST_00992,18,M,FL,17,Basic,One Year,Mailed Check,14.764469960028933,431,89,4,40.18594797370861,2,32.374720720836514,0,0,0,0
CUST_00993,38,M,FL,30,Basic,One Year,Credit Card,17.026159336002067,668,111,2,54.36263564404403,2,29.811744747482386,0,0,0,0
CUST_00994,31,F,GA,1,Basic,Month-to-Month,Bank Transfer,11.56516652717384,461,98,9,15.120407908320487,2,39.40694067635946,2,0,0,0
CUST_00995,26,M,TX,19,Basic,Month-to-Month,Credit Card,11.93952542324574,593,84,9,46.100492166040404,2,33.11356222069491,0,0,1,1
CUST_00996,37,M,IL,3,Basic,Month-to-Month,Credit Card,18.62563803256512,156,94,6,21.84021100516911,2,36.90872572058653,0,0,0,0
CUST_00997,68,F,IL,9,Basic,Month-to-Month,Electronic Check,14.84844104559826,361,84,7,16.6174065190869,1,30.051308561789625,0,0,0,1
CUST_00998,51,F,NY,26,Basic,Two Year,Electronic Check,2.734994842057464,746,109,5,14.237409472205865,1,26.30082494311277,0,0,1,1
CUST_00999,33,M,NC,4,Basic,One Year,Credit Card,30.40694638011373,644,92,2,36.82839741529879,1,27.745537046019844,1,0,1,0
CUST_01000,50,F,FL,8,Basic,One Year,Credit Card,9.194941304979313,516,99,4,20.53552738801709,2,21.48706729719753,0,0,0,0
CUST_01001,62,F,NC,29,Basic,Month-to-Month,Credit Card,23.268652037479114,374,104,5,31.949800003233992,1,28.3039894167517,2,0,1,1
CUST_01002,55,F,NC,25,Basic,Month-to-Month,Electronic Check,23.68080545953304,262,93,9,13.4719803271577,3,39.60211784480573,1,0,0,0
CUST_01003,42,M,NY,2,Basic,Month-to-Month,Credit Card,19.130202424449184,344,99,6,7.03674743902159,2,29.736250129355916,0,0,1,1
CUST_01004,32,F,NC,20,Basic,Month-to-Month,Bank Transfer,20.967815216488567,577,103,3,25.562142082473933,0,27.82729611430041,0,0,1,1
CUST_01005,52,F,NC,3,Basic,One Year,Electronic Check,37.775167220785896,53,93,7,57.00386704817496,1,21.635616993720966,0,0,1,0
CUST_01006,47,M,NY,6,Basic,Two Year,Credit Card,3.0306912297274153,809,101,9,34.49851251352745,0,39.767870012586954,0,0,0,0
CUST_01007,55,M,PA,14,Basic,Month-to-Month,Electronic Check,17.955633311234855,697,80,3,41.40610205943156,1,48.97433524045809,0,1,0,0
CUST_01008,51,M,NC,2,Basic,One Year,Credit Card,23.43180898313511,693,94,2,19.837037434474812,2,44.30207430217147,0,0,1,0
CUST_01009,57,M,FL,120,Basic,Month-to-Month,Bank Transfer,4.699199430156696,572,109,9,34.63690554442717,0,46.18464482584759,3,0,0,1
CUST_01010,33,M,NY,4,Basic,Month-to-Month,Electronic Check,20.768195351085673,471,124,4,42.423052939748246,2,35.60686926485095,1,0,1,0
CUST_01011,61,F,OH,36,Basic,Month-to-Month,Bank Transfer,6.53956234275003,525,110,3,42.49845804227833,0,23.906194903340097,1,0,1,1
CUST_01012,44,M,NC,42,Basic,One Year,Credit Card,10.470742399740523,376,101,7,24.348741302811337,2,39.579787436923084,1,0,1,1
CUST_01013,73,F,PA,120,Basic,Month-to-Month,Mailed Check,12.088732165090587,873,103,5,59.843124814527215,1,34.96167574768613,0,0,1,1
CUST_01014,31,M,FL,13,Basic,Month-to-Month,Credit Card,8.60062926661645,422,111,6,17.532744279571375,1,38.028344679461775,1,0,1,0
CUST_01015,68,F,CA,49,Basic,One Year,Bank Transfer,12.943034481399366,354,100,4,7.047963785387466,1,29.122644252903186,0,0,0,1
CUST_01016,44,F,FL,75,Basic,One Year,Credit Card,15.575806581290179,396,88,2,47.250352400325404,0,37.83025516581383,2,0,0,1
CUST_01017,32,M,TX,4,Basic,Month-to-Month,Bank Transfer,5.4563961955771845,305,95,3,42.12218678270666,3,24.226095812058645,3,0,1,1
CUST_01018,34,M,OH,15,Basic,One Year,Bank Transfer,25.587683255365295,611,98,2,27.18563772938703,1,31.303963594726465,0,0,1,1
CUST_01019,37,M,MI,1,Basic,One Year,Bank Transfer,16.207993681541208,346,80,10,45.588659794894404,2,31.26226368004844,1,0,1,0
CUST_01020,48,M,IL,23,Basic,Month-to-Month,Credit Card,23.285032386481426,424,122,16,2.9241152883180828,3,35.00035935490505,0,0,1,1
CUST_01021,49,M,TX,20,Basic,One Year,Bank Transfer,14.824271130533335,717,108,3,42.57877610917267,1,32.30131684458699,1,0,0,0
CUST_01022,33,M,NY,5,Basic,Month-to-Month,Credit Card,35.75445044047452,664,96,3,15.319586676551763,3,27.466041103748253,0,0,0,1
CUST_01023,41,F,NY,38,Basic,One Year,Credit Card,24.173043961251448,245,97,8,51.36205234034694,4,31.49526904526332,1,0,0,0
CUST_01024,74,F,IL,1,Basic,Two Year,Bank Transfer,12.296628740532816,686,115,1,28.032191329203126,2,48.87524138809225,1,0,1,0
CUST_01025,67,F,GA,39,Basic,Month-to-Month,Bank Transfer,8.309061278756282,166,99,6,18.825373504951273,3,26.04803436009657,0,1,0,0
CUST_01026,48,F,GA,1,Basic,Month-to-Month,Credit Card,8.529956710977846,149,106,5,29.20834703661081,0,30.856203458590144,0,0,1,0
CUST_01027,42,F,IL,25,Basic,Month-to-Month,Bank Transfer,8.879115437736038,384,109,2,14.950477217809437,1,31.667791813819072,1,0,1,1
CUST_01028,43,M,NY,1,Basic,Month-to-Month,Bank Transfer,22.05951426310087,508,95,15,36.48629028428879,2,52.32442442295897,0,0,0,0
CUST_01029,51,M,FL,6,Basic,Month-to-Month,Credit Card,35.2494886891577,405,88,2,13.634837154577294,0,34.14110096532827,0,0,0,1
CUST_01030,26,F,OH,30,Basic,One Year,Bank Transfer,14.841104803282562,537,81,1,56.92462241219054,2,47.32909411233657,1,0,0,1
CUST_01031,38,F,PA,7,Basic,Month-to-Month,Mailed Check,34.04806161231218,374,111,1,35.753488412664616,1,30.811626413173336,0,0,0,1
CUST_01032,18,M,MI,17,Basic,Month-to-Month,Bank Transfer,12.955302387666086,38,100,2,26.9315794918296,1,30.628468989450315,0,0,1,1
CUST_01033,47,M,OH,59,Basic,One Year,Electronic Check,12.509582045034815,411,107,8,47.826926712194776,1,44.16669947866628,0,1,1,1
CUST_01034,51,M,IL,1,Basic,One Year,Credit Card,9.718713573154288,145,95,2,9.026614131624786,0,20.0,0,1,0,0
CUST_01035,34,M,NY,39,Basic,Month-to-Month,Electronic Check,9.303259466903292,450,103,3,20.626665122982935,0,27.23247386909554,0,0,0,0
CUST_01036,65,F,GA,1,Basic,One Year,Bank Transfer,4.295317635853737,199,104,1,30.535364223447438,0,42.59927438812302,1,0,0,1
CUST_01037,23,F,NY,3,Basic,Two Year,Bank Transfer,26.26904661289288,553,88,13,26.90503705544559,3,42.29868000607357,0,0,0,0
CUST_01038,20,M,GA,3,Basic,Month-to-Month,Electronic Check,5.765217261957886,720,79,0,7.568337746991418,0,30.468629865276483,1,0,1,1
CUST_01039,45,M,OH,120,Basic,Month-to-Month,Credit Card,8.491033052051257,104,123,6,21.383892808062683,1,44.68666478351956,1,0,1,1
CUST_01040,57,F,TX,4,Basic,One Year,Credit Card,11.961993173323961,41,98,2,23.555538703833378,0,41.928002002287954,0,0,0,0
CUST_01041,67,F,FL,54,Basic,One Year,Credit Card,4.483143435391595,389,88,3,23.23526793130873,2,53.21118055522669,0,0,1,0
CUST_01042,35,F,OH,112,Basic,Month-to-Month,Electronic Check,10.32821432266134,675,93,5,65.1754913144259,0,45.750127755466984,1,0,1,1
CUST_01043,58,M,FL,11,Basic,Month-to-Month,Electronic Check,6.778078991017253,481,86,13,10.096964000600284,3,31.82259214813849,0,1,0,0
CUST_01044,41,F,NC,23,Basic,One Year,Bank Transfer,12.911320849008394,364,118,5,33.92772038710864,2,39.379677674238216,1,0,1,0
CUST_01045,39,M,OH,36,Basic,Two Year,Credit Card,43.91874966701124,234,111,2,9.39715111433366,1,22.8103750117503,0,0,0,1
CUST_01046,55,M,CA,11,Basic,One Year,Bank Transfer,11.350421870696984,594,103,1,12.280482569573925,3,37.2874487041828,0,0,0,0
CUST_01047,51,M,CA,4,Basic,Two Year,Credit Card,16.73126544188854,757,92,1,78.78486569059116,1,23.079373924547813,0,0,1,0
CUST_01048,18,F,FL,13,Basic,One Year,Credit Card,21.928782060962845,76,89,4,44.84581757655423,3,28.3969944810892,0,0,1,1
CUST_01049,64,F,NC,35,Basic,Two Year,Credit Card,9.019116970449113,508,96,9,54.271667516073585,4,56.4477408576121,0,1,1,1
CUST_01050,62,M,FL,36,Basic,One Year,Bank Transfer,3.077989858812022,958,89,4,29.57854140551329,1,41.30771942914829,1,0,0,0
CUST_01051,32,F,IL,6,Basic,Two Year,Bank Transfer,5.758538281083052,328,104,1,27.334627833841747,3,29.332571106217053,1,1,0,1
CUST_01052,47,M,CA,4,Basic,Month-to-Month,Credit Card,14.85224664811232,411,91,4,26.643339065918937,0,35.420339667728726,0,0,1,0
CUST_01053,49,F,NY,60,Basic,Two Year,Bank Transfer,4.7469600970908274,443,114,13,25.864019929535765,1,22.406983070221315,0,0,1,0
CUST_01054,45,M,FL,1,Basic,Month-to-Month,Mailed Check,13.70379450783744,368,109,7,29.35405670462376,3,26.735589144354805,0,0,1,1
CUST_01055,33,M,FL,31,Basic,Month-to-Month,Credit Card,15.320903402373897,669,96,7,13.285093935647122,0,25.679576520049864,1,0,1,1
CUST_01056,31,F,MI,1,Basic,One Year,Bank Transfer,6.448578570265855,810,106,6,18.639097014865676,1,20.0,0,0,0,0
CUST_01057,41,F,PA,43,Basic,Month-to-Month,Bank Transfer,14.387541439248018,109,102,3,26.52925269740215,1,36.17136754189088,0,0,0,1
CUST_01058,59,M,PA,56,Basic,Month-to-Month,Mailed Check,10.111377828555149,263,107,4,28.49039893784203,1,40.24800190789641,0,0,0,1
CUST_01059,50,F,GA,8,Basic,Two Year,Bank Transfer,17.28728304590601,699,107,4,3.195008148964769,0,49.5425490074901,1,0,1,1
CUST_01060,36,M,NC,1,Basic,One Year,Bank Transfer,19.580833502752856,570,103,1,33.069553452789854,0,35.355077397084905,1,0,0,0
CUST_01061,53,M,CA,15,Basic,Two Year,Electronic Check,8.878410267387162,537,111,5,14.273667649568178,2,25.869569955533827,0,0,0,0
CUST_01062,18,M,CA,8,Basic,Two Year,Credit Card,36.643142936173646,589,104,7,28.502286040270093,1,36.682710966667194,0,1,1,0
CUST_01063,59,M,PA,12,Basic,Month-to-Month,Bank Transfer,4.543838054403502,469,100,5,19.017454381433065,1,27.073847675369166,1,0,0,1
CUST_01064,18,M,FL,26,Basic,Month-to-Month,Bank Transfer,7.076913566877865,546,112,5,44.37632712170812,1,24.640736544435796,0,0,0,1
CUST_01065,36,M,FL,5,Basic,Month-to-Month,Bank Transfer,8.746396304486444,384,98,1,34.75848416137973,1,44.00621858182126,0,0,1,0
CUST_01066,25,M,CA,10,Basic,One Year,Credit Card,17.252558226885533,404,97,2,57.8212066534304,1,40.27026832980064,1,0,1,1
CUST_01067,22,M,NC,36,Basic,One Year,Credit Card,4.720694508654582,430,95,1,14.178248534454818,1,24.497237082017445,1,0,1,0
CUST_01068,59,F,TX,24,Basic,Month-to-Month,Credit Card,28.401952505573917,368,101,1,17.534096186698186,0,44.469215614327894,1,0,1,0
CUST_01069,34,F,IL,9,Basic,Month-to-Month,Electronic Check,9.453548784769183,543,108,1,45.998052831287836,1,32.19474500527269,1,0,0,1
CUST_01070,47,M,MI,26,Basic,Month-to-Month,Mailed Check,10.900824301088392,509,103,9,25.31409457004675,2,35.71813650479469,0,0,1,0
CUST_01071,41,M,CA,34,Basic,Month-to-Month,Credit Card,6.823812231784605,76,108,3,38.4408882943401,2,45.748042499888356,0,0,0,0
CUST_01072,49,M,GA,21,Basic,Month-to-Month,Credit Card,16.067325093252133,409,107,0,18.60519086005076,2,56.94195710238317,0,0,0,1
CUST_01073,43,F,TX,6,Basic,Two Year,Mailed Check,20.21183045231007,454,86,10,5.099744538324461,3,39.389997015716126,0,1,0,0
CUST_01074,22,M,CA,1,Basic,Month-to-Month,Bank Transfer,10.90476406928147,756,100,6,16.93601908691436,1,27.38895528823675,0,0,0,0
CUST_01075,56,M,MI,38,Basic,Month-to-Month,Electronic Check,27.224334549811793,392,92,6,40.07401937728327,2,35.422171144333305,0,0,0,1
CUST_01076,34,M,PA,41,Basic,Month-to-Month,Credit Card,10.611804229662855,469,97,6,17.2764202264863,3,42.69480272026527,0,0,1,0
CUST_01077,18,F,CA,28,Basic,One Year,Electronic Check,11.752755463596314,434,96,11,11.021056035303637,3,22.532251186624958,0,0,0,0
CUST_01078,35,F,TX,1,Basic,Month-to-Month,Electronic Check,9.860139862518055,714,94,13,12.666260847323576,1,36.220589031680376,0,0,0,1
CUST_01079,64,F,IL,21,Basic,Month-to-Month,Credit Card,17.712245208571392,211,99,4,10.33475190238182,1,27.077716519597427,1,0,1,1
CUST_01080,54,M,FL,41,Basic,One Year,Credit Card,13.897024964156525,293,89,17,10.620301040963831,3,34.32998619699894,0,1,0,0
CUST_01081,36,M,OH,11,Basic,Two Year,Credit Card,9.355980121897082,279,108,2,19.942555194658038,3,35.315752199429625,0,0,1,1
CUST_01082,36,F,PA,5,Basic,Two Year,Credit Card,14.344003785992596,452,126,12,20.267471888215635,2,39.98064413812159,1,0,0,1
CUST_01083,37,M,TX,21,Basic,Month-to-Month,Mailed Check,18.241989222814897,151,116,7,17.44984169294261,0,36.2718411585142,0,0,0,0
CUST_01084,73,F,GA,42,Basic,One Year,Credit Card,15.830783073400614,743,100,3,33.329698900232245,1,21.817199011805158,1,0,1,1
CUST_01085,47,F,GA,1,Basic,Month-to-Month,Electronic Check,9.058638223114686,533,105,5,18.08539523202404,1,44.03012456460196,2,0,0,0
CUST_01086,48,M,NY,21,Basic,Month-to-Month,Electronic Check,15.26945663770457,567,112,3,47.415079591551475,0,29.11277816270254,0,0,0,1
CUST_01087,57,M,OH,24,Basic,Month-to-Month,Credit Card,7.670950081105456,870,98,2,51.534129588904186,3,42.86335655864613,0,0,0,1
CUST_01088,45,M,CA,22,Basic,Month-to-Month,Bank Transfer,10.91128703361914,381,109,15,24.79443557444892,1,35.54445378396706,1,0,0,1
CUST_01089,38,M,NY,25,Basic,One Year,Credit Card,8.054863041912732,621,104,9,14.636349869442999,2,42.325814039422326,1,0,1,1
CUST_01090,39,F,GA,23,Basic,Two Year,Credit Card,12.981791822282126,566,105,10,5.663668723765994,2,47.501258152653485,0,0,0,0
CUST_01091,40,F,CA,3,Basic,Month-to-Month,Mailed Check,18.769416913450865,757,104,6,20.265201242789995,3,29.93822014917908,2,0,1,1
CUST_01092,41,F,NY,6,Basic,Month-to-Month,Credit Card,34.23272803751231,588,118,4,33.63848351247408,1,39.4520657290994,0,0,1,1
CUST_01093,52,F,CA,23,Basic,Month-to-Month,Credit Card,26.729022712698946,348,88,4,55.39195410243462,1,49.83031348090395,0,0,1,1
CUST_01094,42,F,IL,1,Basic,One Year,Electronic Check,36.54508664266753,534,98,4,29.003379226854904,3,30.705182302346547,2,0,1,0
CUST_01095,52,F,OH,24,Basic,Two Year,Bank Transfer,22.199351572697648,320,106,2,29.10978565513523,3,25.53128242971743,0,0,1,0
