Survived,Pclass,Age,SibSp,Parch,HasCabinInfo,FamilySize,IsAlone,logFare,FemaleClass1,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
1,3,28.0,0,0,False,1,1,2.1837114628556327,0,True,False,False,True,False
0,3,40.0,1,4,False,6,0,3.3638415951183864,0,False,True,False,False,True
0,2,29.0,1,0,False,2,0,3.357621598945279,0,False,True,True,False,False
0,3,45.0,0,1,False,2,0,2.737880811060884,0,True,False,True,False,False
0,3,35.0,0,0,False,1,1,2.085672091430472,0,False,True,False,False,True
0,3,28.0,1,0,False,2,0,2.803360380906535,0,False,True,False,True,False
0,3,30.0,0,0,False,1,1,2.1102132003465894,0,False,True,False,False,True
1,1,60.0,1,0,True,2,0,4.334017415487521,1,True,False,True,False,False
1,3,28.0,0,0,False,1,1,2.1076888046179385,0,True,False,True,False,False
1,3,28.0,0,0,False,1,1,2.169053700369523,0,True,False,False,True,False
1,1,24.0,0,0,True,1,1,4.252771798816619,1,True,False,True,False,False
1,1,25.0,1,0,True,2,0,4.0332082470129285,0,False,True,True,False,False
0,3,18.0,1,0,False,2,0,2.0143428636837015,0,False,True,False,False,True
0,3,19.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
0,1,22.0,0,0,False,1,1,4.91730069488021,0,False,True,True,False,False
0,3,3.0,3,1,False,5,0,3.094445746490024,0,True,False,False,False,True
1,1,28.0,1,0,False,2,0,4.420896324687287,1,True,False,True,False,False
1,3,22.0,0,0,False,1,1,2.1102132003465894,0,True,False,False,False,True
0,1,27.0,0,2,True,3,0,5.358941988364472,0,False,True,True,False,False
0,3,20.0,0,0,False,1,1,1.6119347926326877,0,False,True,True,False,False
0,3,19.0,0,0,False,1,1,2.1719067693519296,0,False,True,False,False,True
1,1,42.0,0,0,False,1,1,5.4316456135398825,1,True,False,True,False,False
1,3,1.0,0,2,False,3,0,2.817902613071225,0,True,False,True,False,False
0,3,32.0,0,0,False,1,1,2.188856327665703,0,False,True,False,False,True
1,1,35.0,1,0,False,2,0,3.970291913552122,1,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
0,2,18.0,0,0,False,1,1,4.310799125385514,0,False,True,False,False,True
0,3,1.0,5,2,False,8,0,3.8691155044168695,0,False,True,False,False,True
1,2,36.0,0,0,False,1,1,2.639057329615259,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.1666737276227077,0,False,True,False,True,False
1,2,17.0,0,0,False,1,1,2.5649493574615367,0,True,False,True,False,False
1,1,36.0,1,2,True,4,0,4.795790545596741,0,False,True,False,False,True
1,3,21.0,0,0,False,1,1,2.174274334826008,0,False,True,False,False,True
0,3,28.0,2,0,False,3,0,2.188856327665703,0,False,True,False,False,True
1,1,23.0,1,0,True,2,0,4.738607824217808,1,True,False,True,False,False
1,3,24.0,0,2,True,3,0,2.8735646395797834,0,True,False,False,False,True
0,3,22.0,0,0,False,1,1,2.174274334826008,0,False,True,False,False,True
0,3,31.0,0,0,False,1,1,2.180891922715322,0,True,False,False,False,True
0,2,46.0,0,0,False,1,1,3.295836866004329,0,False,True,False,False,True
0,2,23.0,0,0,False,1,1,2.4423470353692043,0,False,True,False,False,True
1,2,28.0,0,0,False,1,1,2.613739521630969,0,True,False,False,False,True
1,3,39.0,0,0,False,1,1,2.188856327665703,0,False,True,False,False,True
0,3,26.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
0,3,21.0,1,0,False,2,0,2.3818582738885534,0,True,False,False,False,True
0,3,28.0,1,0,False,2,0,2.8243506567983707,0,False,True,False,False,True
0,3,20.0,0,0,False,1,1,2.2682524139135403,0,True,False,False,False,True
0,2,34.0,1,0,False,2,0,3.091042453358316,0,False,True,False,False,True
0,3,51.0,0,0,False,1,1,2.169053700369523,0,False,True,False,False,True
1,2,3.0,1,1,False,3,0,2.9831534913471307,0,False,True,False,False,True
0,3,21.0,0,0,False,1,1,2.1719067693519296,0,False,True,False,False,True
0,3,28.0,3,1,False,5,0,3.275887339030031,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.061570298060867,0,False,True,False,True,False
1,1,33.0,1,0,True,2,0,4.51085950651685,1,True,False,False,True,False
0,2,28.0,0,0,False,1,1,0.0,0,False,True,False,False,True
1,3,44.0,0,0,False,1,1,2.188856327665703,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.2027647577118348,0,True,False,False,False,True
1,2,34.0,1,1,False,3,0,3.5115454388310208,0,True,False,False,False,True
1,2,18.0,0,2,False,3,0,2.639057329615259,0,True,False,False,False,True
0,2,30.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
0,3,10.0,0,2,False,3,0,3.224857896545748,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.1855792552411137,0,False,True,True,False,False
0,3,21.0,0,0,False,1,1,2.167143305297764,0,False,True,False,True,False
0,3,29.0,0,0,False,1,1,2.1832383353614793,0,False,True,False,False,True
0,3,28.0,1,1,False,3,0,2.7343675094195836,0,True,False,False,False,True
0,3,18.0,1,1,False,3,0,3.0545906305603445,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.1102132003465894,0,False,True,False,False,True
1,2,28.0,1,0,False,2,0,3.295836866004329,0,True,False,False,False,True
1,2,19.0,0,0,False,1,1,3.295836866004329,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.169053700369523,0,False,True,False,True,False
1,3,32.0,0,0,True,1,1,2.2027647577118348,0,False,True,False,False,True
1,1,28.0,0,0,True,1,1,3.3160025355989236,0,False,True,False,False,True
1,3,28.0,1,0,False,2,0,2.8390784635086144,0,True,False,False,False,True
1,2,42.0,1,0,False,2,0,3.295836866004329,0,True,False,False,False,True
0,3,17.0,0,0,False,1,1,2.094945728215801,0,False,True,False,False,True
0,1,50.0,1,0,True,2,0,4.041295341132285,0,False,True,False,False,True
1,1,14.0,1,2,True,4,0,4.795790545596741,1,True,False,False,False,True
0,3,21.0,2,2,False,5,0,3.5660053559634015,0,True,False,False,False,True
1,2,24.0,2,3,False,6,0,2.9831534913471307,0,True,False,False,False,True
0,1,64.0,1,4,True,6,0,5.575949103146316,0,False,True,False,False,True
0,2,31.0,0,0,False,1,1,2.4423470353692043,0,False,True,False,False,True
1,2,45.0,1,1,False,3,0,3.305053521109253,0,True,False,False,False,True
0,3,20.0,0,0,False,1,1,2.3513752571634776,0,False,True,False,False,True
0,3,25.0,1,0,False,2,0,2.1719067693519296,0,False,True,False,False,True
1,2,28.0,0,0,False,1,1,2.639057329615259,0,True,False,False,False,True
1,3,28.0,0,0,False,1,1,2.2096470973347766,0,False,True,False,False,True
1,1,4.0,0,2,True,3,0,4.417131919904876,0,False,True,False,False,True
1,2,13.0,0,1,False,2,0,3.0204248861443626,0,True,False,False,False,True
1,1,34.0,0,0,False,1,1,3.3160025355989236,0,False,True,False,False,True
1,3,5.0,2,1,False,4,0,3.0085645861193133,0,True,False,True,False,False
1,1,52.0,0,0,True,1,1,3.449987545831587,0,False,True,False,False,True
0,2,36.0,1,2,False,4,0,3.3586377672433594,0,False,True,False,False,True
0,3,28.0,1,0,False,2,0,3.0429354648621407,0,False,True,False,False,True
0,1,30.0,0,0,True,1,1,3.3586377672433594,0,False,True,True,False,False
1,1,49.0,1,0,True,2,0,4.500966778400217,0,False,True,True,False,False
0,3,28.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
1,3,29.0,0,0,False,1,1,2.1855792552411137,0,False,True,True,False,False
0,1,65.0,0,0,True,1,1,3.3160025355989236,0,False,True,False,False,True
1,1,28.0,1,0,True,2,0,3.967694202798607,1,True,False,False,False,True
1,2,50.0,0,0,False,1,1,2.4423470353692043,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.169053700369523,0,False,True,False,True,False
1,1,48.0,0,0,True,1,1,3.3160025355989236,0,False,True,False,False,True
0,3,34.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
0,1,47.0,0,0,True,1,1,3.676300671907076,0,False,True,False,False,True
0,2,48.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
0,3,38.0,0,0,False,1,1,2.085672091430472,0,False,True,False,False,True
0,2,28.0,0,0,False,1,1,0.0,0,False,True,False,False,True
0,1,56.0,0,0,False,1,1,3.3160025355989236,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.1661924680884908,0,False,True,False,True,False
1,3,0.75,2,1,False,4,0,3.0085645861193133,0,True,False,True,False,False
0,3,28.0,0,0,False,1,1,2.1102132003465894,0,False,True,False,False,True
0,3,38.0,0,0,False,1,1,2.2682524139135403,0,False,True,False,False,True
1,2,33.0,1,2,False,4,0,3.3586377672433594,0,True,False,False,False,True
1,2,23.0,0,0,True,1,1,2.694066212646058,0,True,False,True,False,False
0,3,22.0,0,0,False,1,1,2.3830123421066602,0,True,False,False,False,True
0,1,28.0,0,0,True,1,1,3.970291913552122,0,False,True,False,False,True
0,2,34.0,1,0,False,2,0,3.091042453358316,0,False,True,False,False,True
0,3,29.0,1,0,False,2,0,2.0851502161468174,0,False,True,False,False,True
0,3,22.0,0,0,False,1,1,2.142510233146819,0,False,True,False,False,True
1,3,2.0,0,1,False,2,0,2.586823743668066,0,True,False,False,False,True
0,3,9.0,5,2,False,8,0,3.8691155044168695,0,False,True,False,False,True
0,2,28.0,0,0,False,1,1,0.0,0,False,True,False,False,True
0,3,50.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
1,3,63.0,0,0,False,1,1,2.3596740599781727,0,True,False,False,False,True
1,1,25.0,1,0,True,2,0,4.5226490762785785,0,False,True,True,False,False
0,3,28.0,3,1,False,5,0,3.275887339030031,0,True,False,False,False,True
1,1,35.0,1,0,True,2,0,4.51085950651685,1,True,False,False,False,True
0,1,58.0,0,0,True,1,1,3.4242626545931514,0,False,True,True,False,False
0,3,30.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
1,3,9.0,1,1,False,3,0,2.827313621929028,0,False,True,False,False,True
0,3,28.0,1,0,False,2,0,3.0429354648621407,0,False,True,False,False,True
0,3,21.0,0,0,False,1,1,2.1102132003465894,0,False,True,False,False,True
0,1,55.0,0,0,True,1,1,3.449987545831587,0,False,True,False,False,True
0,1,71.0,0,0,False,1,1,3.922056501139853,0,False,True,True,False,False
0,3,21.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.738146075922933,0,False,True,True,False,False
1,1,54.0,1,0,True,2,0,4.37281811610993,1,True,False,True,False,False
0,3,28.0,0,0,False,1,1,2.7788192719904172,0,False,True,False,False,True
0,1,25.0,1,2,True,4,0,5.027492411162679,1,True,False,False,False,True
0,3,24.0,0,0,False,1,1,2.174274334826008,0,False,True,False,False,True
0,3,17.0,0,0,False,1,1,2.2682524139135403,0,False,True,False,False,True
0,3,21.0,0,0,False,1,1,2.169053700369523,0,True,False,False,True,False
0,3,28.0,0,0,False,1,1,2.155151800914312,0,True,False,False,True,False
0,3,37.0,0,0,False,1,1,2.3596740599781727,0,True,False,False,False,True
1,1,16.0,0,0,True,1,1,4.471638793363569,1,True,False,False,False,True
0,1,18.0,1,0,True,2,0,4.699570861409576,0,False,True,True,False,False
1,2,33.0,0,2,False,3,0,3.295836866004329,0,True,False,False,False,True
1,1,28.0,0,0,False,1,1,3.3160025355989236,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,3.1580636854714434,0,False,True,False,False,True
1,3,26.0,0,0,False,1,1,4.051711901657239,0,False,True,False,False,True
1,3,29.0,0,0,False,1,1,2.169053700369523,0,False,True,False,True,False
0,3,28.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
1,1,36.0,0,0,True,1,1,3.3064287218760624,0,False,True,False,False,True
1,1,54.0,1,0,False,2,0,4.100989104940769,1,True,False,True,False,False
0,3,24.0,0,0,False,1,1,2.139571923732859,0,False,True,False,False,True
0,1,47.0,0,0,True,1,1,3.5559421706858756,0,False,True,False,False,True
1,2,34.0,0,0,True,1,1,2.4423470353692043,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,3.224857896545748,0,False,True,False,True,False
1,2,36.0,1,0,False,2,0,3.295836866004329,0,True,False,False,False,True
0,3,32.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
1,1,30.0,0,0,True,1,1,4.548599834499697,1,True,False,False,False,True
0,3,22.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.1071782966514356,0,False,True,True,False,False
1,1,44.0,0,1,True,2,0,4.077184839375167,1,True,False,True,False,False
0,3,28.0,0,0,False,1,1,2.1076888046179385,0,False,True,True,False,False
0,3,40.5,0,0,False,1,1,2.169053700369523,0,False,True,False,True,False
1,2,50.0,0,0,False,1,1,2.4423470353692043,0,True,False,False,False,True
0,1,28.0,0,0,True,1,1,5.406181146423973,0,False,True,False,False,True
0,3,39.0,0,0,False,1,1,2.188856327665703,0,False,True,False,False,True
0,2,23.0,2,1,False,4,0,2.5257286443082556,0,False,True,False,False,True
1,2,2.0,1,1,False,3,0,3.295836866004329,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.1076888046179385,0,False,True,True,False,False
0,3,17.0,1,1,False,3,0,2.1076888046179385,0,False,True,True,False,False
1,3,28.0,0,2,False,3,0,3.1509523813392697,0,True,False,True,False,False
0,3,30.0,0,0,False,1,1,2.2682524139135403,0,True,False,False,False,True
1,2,7.0,0,2,False,3,0,3.305053521109253,0,True,False,False,False,True
0,1,45.0,0,0,True,1,1,3.3160025355989236,0,False,True,False,False,True
1,1,30.0,0,0,False,1,1,4.676792929661059,1,True,False,True,False,False
0,3,28.0,0,0,False,1,1,2.740840023925201,0,False,True,False,False,True
1,1,22.0,0,2,True,3,0,3.9219733362813143,1,True,False,True,False,False
1,1,36.0,0,2,True,3,0,4.276666119016055,1,True,False,False,False,True
0,3,9.0,4,2,False,7,0,3.4742929367327062,0,True,False,False,False,True
0,3,11.0,4,2,False,7,0,3.4742929367327062,0,True,False,False,False,True
1,2,32.0,1,0,False,2,0,3.295836866004329,0,False,True,False,False,True
0,1,50.0,1,0,True,2,0,4.676792929661059,0,False,True,True,False,False
0,1,64.0,0,0,False,1,1,3.295836866004329,0,False,True,False,False,True
1,2,19.0,1,0,False,2,0,3.295836866004329,0,True,False,False,False,True
1,2,28.0,0,0,False,1,1,2.6988412620169004,0,False,True,True,False,False
0,3,33.0,1,1,False,3,0,3.0692150503137943,0,False,True,False,False,True
1,2,8.0,1,1,False,3,0,3.6309854756950335,0,False,True,False,False,True
1,1,17.0,0,2,True,3,0,4.717456363787216,0,False,True,True,False,False
0,2,27.0,0,0,False,1,1,3.295836866004329,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.17806441028492,0,False,True,False,True,False
1,3,22.0,0,0,False,1,1,2.1071782966514356,0,False,True,True,False,False
1,3,22.0,0,0,False,1,1,2.1719067693519296,0,True,False,False,False,True
0,1,62.0,0,0,False,1,1,3.3160025355989236,0,False,True,False,False,True
1,1,48.0,1,0,True,2,0,3.703768066607687,1,True,False,True,False,False
0,1,28.0,0,0,False,1,1,5.4316456135398825,0,False,True,True,False,False
1,1,39.0,1,1,True,3,0,4.390118804571218,1,True,False,False,False,True
1,3,36.0,1,0,False,2,0,2.91235066461494,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.169053700369523,0,False,True,False,True,False
0,3,40.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
0,2,28.0,0,0,False,1,1,2.6741486494265287,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.2027647577118348,0,True,False,False,False,True
0,3,24.0,2,0,False,3,0,3.224857896545748,0,False,True,False,False,True
0,3,19.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
0,3,29.0,0,4,False,5,0,3.094445746490024,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.1076888046179385,0,False,True,True,False,False
1,3,32.0,0,0,False,1,1,2.180891922715322,0,False,True,False,False,True
1,2,62.0,0,0,False,1,1,2.4423470353692043,0,False,True,False,False,True
1,1,53.0,2,0,True,3,0,3.960416900617205,1,True,False,False,False,True
1,1,36.0,0,0,True,1,1,3.3100867049215847,0,False,True,False,False,True
1,3,28.0,0,0,False,1,1,2.169053700369523,0,True,False,False,True,False
0,3,16.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
0,3,19.0,0,0,False,1,1,2.740840023925201,0,False,True,False,False,True
1,2,34.0,0,0,False,1,1,2.639057329615259,0,True,False,False,False,True
1,1,39.0,1,0,True,2,0,4.041295341132285,1,True,False,False,False,True
0,3,28.0,1,0,False,2,0,2.738146075922933,0,True,False,True,False,False
1,3,32.0,0,0,False,1,1,2.188856327665703,0,False,True,False,False,True
1,2,25.0,1,1,False,3,0,3.4339872044851463,0,True,False,False,False,True
1,1,39.0,1,1,True,3,0,4.717456363787216,1,True,False,True,False,False
0,2,54.0,0,0,False,1,1,3.295836866004329,0,False,True,False,False,True
0,1,36.0,0,0,True,1,1,3.716616209085536,0,False,True,True,False,False
0,3,28.0,0,0,False,1,1,2.2734137156937657,0,False,True,True,False,False
1,1,18.0,0,2,True,3,0,4.390118804571218,1,True,False,False,False,True
0,2,47.0,0,0,False,1,1,2.772588722239781,0,False,True,False,False,True
1,1,60.0,1,1,True,3,0,4.384523514872469,0,False,True,True,False,False
0,3,22.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
0,3,35.0,0,0,False,1,1,2.094945728215801,0,False,True,False,False,True
1,1,52.0,1,0,True,2,0,4.37281811610993,1,True,False,True,False,False
0,3,47.0,0,0,False,1,1,2.1102132003465894,0,False,True,False,False,True
0,3,28.0,0,2,False,3,0,2.169053700369523,0,True,False,False,True,False
0,2,37.0,1,0,False,2,0,3.295836866004329,0,False,True,False,False,True
0,3,36.0,1,1,False,3,0,3.224857896545748,0,False,True,False,False,True
1,2,28.0,0,0,False,1,1,3.5263605246161616,0,True,False,False,False,True
0,3,49.0,0,0,False,1,1,0.0,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.1071782966514356,0,False,True,True,False,False
1,1,49.0,1,0,True,2,0,4.0592215752427645,0,False,True,True,False,False
1,2,24.0,2,1,False,4,0,3.332204510175204,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
0,1,28.0,0,0,False,1,1,3.770459441106359,0,False,True,False,False,True
0,3,44.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
1,1,35.0,0,0,False,1,1,3.3160025355989236,0,False,True,True,False,False
0,3,36.0,1,0,False,2,0,2.806386101823072,0,False,True,False,False,True
0,3,30.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
1,1,27.0,0,0,False,1,1,3.449987545831587,0,False,True,False,False,True
1,2,22.0,1,2,False,4,0,3.7513658711253766,0,True,False,True,False,False
1,1,40.0,0,0,True,1,1,5.039951348430309,1,True,False,False,False,True
0,3,39.0,1,5,False,7,0,3.4742929367327062,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.085672091430472,0,False,True,False,False,True
1,3,28.0,1,0,False,2,0,2.803360380906535,0,True,False,False,True,False
0,3,28.0,0,0,False,1,1,2.169053700369523,0,False,True,False,True,False
0,3,35.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
1,2,24.0,1,2,False,4,0,4.189654742026425,0,True,False,False,False,True
0,3,34.0,1,1,False,3,0,2.7343675094195836,0,False,True,False,False,True
0,3,26.0,1,0,False,2,0,2.8390784635086144,0,True,False,False,False,True
1,2,4.0,2,1,True,4,0,3.6888794541139363,0,True,False,False,False,True
0,2,26.0,0,0,False,1,1,2.4423470353692043,0,False,True,False,False,True
0,3,27.0,1,0,False,2,0,2.737880811060884,0,False,True,True,False,False
1,1,42.0,1,0,True,2,0,3.9806942251907276,0,False,True,False,False,True
1,3,20.0,1,1,False,3,0,2.817902613071225,0,False,True,True,False,False
0,3,21.0,0,0,False,1,1,2.180891922715322,0,False,True,False,False,True
0,3,21.0,0,0,False,1,1,2.8390784635086144,0,False,True,False,False,True
0,1,61.0,0,0,True,1,1,3.5061818266142577,0,False,True,False,False,True
0,2,57.0,0,0,False,1,1,2.5915163848462583,0,False,True,False,True,False
1,1,21.0,0,0,True,1,1,4.368919865004903,1,True,False,False,False,True
0,3,26.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.167143305297764,0,False,True,False,True,False
1,1,80.0,0,0,True,1,1,3.4339872044851463,0,False,True,False,False,True
0,3,51.0,0,0,False,1,1,2.086193694502369,0,False,True,False,False,True
1,1,32.0,0,0,True,1,1,3.449987545831587,0,False,True,True,False,False
0,1,28.0,0,0,False,1,1,0.0,0,False,True,False,False,True
0,3,9.0,3,2,False,6,0,3.3638415951183864,0,True,False,False,False,True
1,2,28.0,0,0,False,1,1,2.639057329615259,0,True,False,False,False,True
0,3,32.0,0,0,False,1,1,2.188856327665703,0,False,True,False,False,True
0,2,31.0,1,1,False,3,0,3.305053521109253,0,False,True,False,False,True
0,3,41.0,0,5,False,6,0,3.705920919968788,0,True,False,False,False,True
0,3,28.0,1,0,False,2,0,2.8390784635086144,0,False,True,False,False,True
0,3,20.0,0,0,False,1,1,2.180891922715322,0,False,True,False,False,True
1,1,24.0,0,0,True,1,1,4.252771798816619,1,True,False,True,False,False
0,3,2.0,3,2,False,6,0,3.3638415951183864,0,True,False,False,False,True
1,3,28.0,0,0,False,1,1,4.051711901657239,0,False,True,False,False,True
1,3,0.75,2,1,False,4,0,3.0085645861193133,0,True,False,True,False,False
1,1,48.0,1,0,True,2,0,4.353230991152628,0,False,True,True,False,False
0,3,19.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
1,1,56.0,0,0,True,1,1,3.597312260588446,0,False,True,True,False,False
0,3,28.0,0,0,False,1,1,2.145931282948669,0,False,True,False,False,True
1,3,23.0,0,0,False,1,1,2.145931282948669,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
1,2,18.0,0,1,False,2,0,3.1780538303479458,0,True,False,False,False,True
0,3,21.0,0,0,False,1,1,2.2442459824059346,0,False,True,False,False,True
1,3,28.0,0,0,False,1,1,2.17806441028492,0,True,False,False,True,False
0,3,18.0,0,0,False,1,1,2.0476928433652555,0,True,False,False,True,False
0,2,24.0,2,0,False,3,0,4.310799125385514,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
0,3,32.0,1,1,False,3,0,2.803360380906535,0,True,False,False,True,False
0,2,23.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
0,1,58.0,0,2,True,3,0,4.738607824217808,0,False,True,True,False,False
1,1,50.0,2,0,False,3,0,4.902678819257608,0,False,True,False,False,True
0,3,40.0,0,0,False,1,1,2.1071782966514356,0,False,True,True,False,False
0,1,47.0,0,0,True,1,1,3.2804411805263554,0,False,True,False,False,True
0,3,36.0,0,0,False,1,1,2.139571923732859,0,False,True,False,False,True
1,3,20.0,1,0,False,2,0,2.188856327665703,0,False,True,False,False,True
0,2,32.0,2,0,False,3,0,4.310799125385514,0,False,True,False,False,True
0,2,25.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.1719067693519296,0,False,True,False,False,True
0,3,43.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
1,1,28.0,1,0,True,2,0,3.970291913552122,1,True,False,False,False,True
1,2,40.0,1,1,False,3,0,3.6888794541139363,0,True,False,False,False,True
0,1,31.0,1,0,True,2,0,3.970291913552122,0,False,True,False,False,True
0,2,70.0,0,0,False,1,1,2.4423470353692043,0,False,True,False,False,True
1,2,31.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
0,2,28.0,0,0,False,1,1,0.0,0,False,True,False,False,True
0,3,18.0,0,0,False,1,1,2.1719067693519296,0,False,True,False,False,True
0,3,24.5,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
1,3,18.0,0,0,False,1,1,2.3833998102837652,0,True,False,False,False,True
0,3,43.0,1,6,False,8,0,3.8691155044168695,0,True,False,False,False,True
1,1,36.0,0,1,True,2,0,6.240917354759096,0,False,True,True,False,False
0,3,28.0,0,0,False,1,1,2.212386825075897,0,True,False,False,True,False
1,1,27.0,0,0,True,1,1,4.353230991152628,0,False,True,True,False,False
0,3,20.0,0,0,False,1,1,2.3248357019288655,0,False,True,False,False,True
0,3,14.0,5,2,False,8,0,3.8691155044168695,0,False,True,False,False,True
0,2,60.0,1,1,False,3,0,3.6888794541139363,0,False,True,False,False,True
0,2,25.0,1,2,False,4,0,3.7513658711253766,0,False,True,True,False,False
0,3,14.0,4,1,False,6,0,3.705920919968788,0,False,True,False,False,True
0,3,19.0,0,0,False,1,1,2.4133032309283076,0,False,True,False,False,True
0,3,18.0,0,0,False,1,1,2.174274334826008,0,False,True,False,False,True
1,1,15.0,0,1,True,2,0,5.35817698994543,1,True,False,False,False,True
1,1,31.0,1,0,True,2,0,4.060443010546419,0,False,True,False,False,True
1,3,4.0,0,1,False,2,0,2.668387256845834,0,True,False,True,False,False
1,3,28.0,0,0,False,1,1,4.051711901657239,0,False,True,False,False,True
0,3,25.0,0,0,False,1,1,2.1071782966514356,0,False,True,True,False,False
0,1,60.0,0,0,False,1,1,3.3160025355989236,0,False,True,False,False,True
0,2,52.0,0,0,False,1,1,2.6741486494265287,0,False,True,False,False,True
0,3,44.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
1,3,28.0,0,0,False,1,1,2.167143305297764,0,True,False,False,True,False
0,1,49.0,1,1,True,3,0,4.717456363787216,0,False,True,True,False,False
0,3,42.0,0,0,True,1,1,2.157559320943788,0,False,True,False,False,True
1,1,18.0,1,0,True,2,0,5.4316456135398825,1,True,False,True,False,False
1,1,35.0,0,0,True,1,1,3.3064287218760624,0,False,True,False,False,True
0,3,18.0,0,1,False,2,0,2.737880811060884,0,True,False,True,False,False
0,3,25.0,0,0,False,1,1,2.1681046787623672,0,False,True,False,True,False
0,3,26.0,1,0,False,2,0,2.180891922715322,0,False,True,False,False,True
0,2,39.0,0,0,False,1,1,3.295836866004329,0,False,True,False,False,True
1,2,45.0,0,0,False,1,1,2.6741486494265287,0,True,False,False,False,True
1,1,42.0,0,0,True,1,1,3.3064287218760624,0,False,True,False,False,True
1,1,22.0,0,0,False,1,1,5.027492411162679,1,True,False,False,False,True
1,3,28.0,1,1,False,3,0,2.7878344138303452,0,False,True,True,False,False
1,1,24.0,0,0,True,1,1,3.922056501139853,1,True,False,True,False,False
0,1,28.0,0,0,True,1,1,3.3160025355989236,0,False,True,False,False,True
1,1,48.0,1,0,True,2,0,3.970291913552122,0,False,True,False,False,True
0,3,29.0,0,0,False,1,1,2.3497835148230464,0,False,True,False,False,True
0,2,52.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
0,3,19.0,0,0,True,1,1,2.157559320943788,0,False,True,False,False,True
1,1,38.0,0,0,True,1,1,5.4316456135398825,1,True,False,True,False,False
1,2,27.0,0,0,True,1,1,2.4423470353692043,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.803360380906535,0,False,True,False,True,False
0,3,33.0,0,0,False,1,1,2.1719067693519296,0,False,True,False,False,True
1,2,6.0,0,1,False,2,0,3.5263605246161616,0,True,False,False,False,True
